label,category,start_date,end_date,source_file,page,evidence_snippet
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,1,"ommonly considered to have given rise to the precursors of both the Homo sapiens and Homo neanderthalensis lineages (e.g., Hublin, 2009; Bergstr€om et al., 2021 ), Asian H. erectus is thought to have persisted until the late Pleistocene ( Rizal et al., 2020 ), possibly giving rise to the small-bodied insular taxa identi ﬁed in Flores, Indonesia ( Brown et al., 2004 ), and, more recently, in Luzon, the Philippines ( D/C19etroit et al., 2019 ). The recen"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,1,"( Berger et al., 2015; Robbins et al., 2021 ), greatly expanding the range of human variation that was contemporaneous, and possibly sympatric, with the earliest representatives of the H. sapiens lineage. The Middle to Late Pleistocene fossil record of Asia has long been recognized as complex, and the relationships of these fossils to either the H. neanderthalensis or the H. sapiens lin- eages is under intense discussion. The identi ﬁcation of a genet"
Middle Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"than derived for our species (e.g., Lacruz et al., 2019), have led some to question this taxon's ancestral status ( Grün et al., 2020 ; Bergstr€om et al., 2021 ). Reshuf ﬂing the hypodigm of a proposed (mostly) African Middle Pleistocene species suggested to be ancestral to H. sapiens and termed Homo bodoensis , as recently proposed by Roksandic et al. (2022) , circumvents unfortunate colonial associations of the nomen H. rhodesiensis , but does not cla"
Colonial,historical,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"f ﬂing the hypodigm of a proposed (mostly) African Middle Pleistocene species suggested to be ancestral to H. sapiens and termed Homo bodoensis , as recently proposed by Roksandic et al. (2022) , circumvents unfortunate colonial associations of the nomen H. rhodesiensis , but does not clarify these thorny taxonomic and phylogenetic questions (see also Delson and Stringer, 2022 ; Sarmiento and Pickford, 2022 ). This proposal does not address the"
Middle Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"erived vs. ancestral) and begs the question of why such a taxon needs a species designation, when it could be considered part of the H. sapiens lineage. Conversely, if modern human facial morphology is ancestral and the Middle Pleistocene African H. heidelbergensis s.l. (aka H. rhodesiensis/H. bodoensis) are too derived to be ancestral to H. sapiens, we are left with the irksome question of who in the known fossil record can actually be considered the Mi"
Middle Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"ne African H. heidelbergensis s.l. (aka H. rhodesiensis/H. bodoensis) are too derived to be ancestral to H. sapiens, we are left with the irksome question of who in the known fossil record can actually be considered the Middle Pleistocene precursor to H. sapiens. Here we will outline the historical developments and theoretical breakthroughs that have shaped our understanding of this period in the past and propose that resolving the ‘Muddle in the Middle"
Historical,historical,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"are too derived to be ancestral to H. sapiens, we are left with the irksome question of who in the known fossil record can actually be considered the Middle Pleistocene precursor to H. sapiens. Here we will outline the historical developments and theoretical breakthroughs that have shaped our understanding of this period in the past and propose that resolving the ‘Muddle in the Middle ’ will not be accomplished only through the simple addition o"
Historical,historical,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"lished only through the simple addition of new data. Rather, we propose that, as has been the case historically, any advances in this endeavor will require a major shift in our con- ceptual and theoretical framework. 2. Historical and theoretical considerations At the heart of discussions over the ‘Muddle in the Middle ’ are decisions about the apportionment of the observed variation and the diagnosis of species. This problem is a central one in"
Historical,historical,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"ersall, 2018). During this period several species were named, with varying standards of nomenclature applied, only to be abandoned later. This arbitrary and often typological approach to taxonomy was at ﬁrst dictated by historical constraints related to the time and order of discovery, but continued well into the ﬁrst half of the 20th century and, to a lesser extent, into more recent times (see, e.g., Szalay and Delson, 1979 ; Reed et al., 2022 ;"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,2,"7). However, it also led to potential underestimation of taxonomic diversity in the genus Homo (e.g., Foley, 1991; Tattersall, 2000, 2018). In the decades that followed, a consolidation of proposed taxa in the Middle to Late Pleistocene record was put forth. Specimens as far aﬁeld as China (Maba), Africa (Broken Hill, Omo 2, Jebel Irhoud) and Indonesia (Solo), were often attributed to a ‘Neanderthal stage’ in human evolution (e.g., Hrdlicka, 1927; Weid"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"c areas, and with continuous gene ﬂow across continents maintaining species cohesion (e.g., Wolpoff et al., 1994). In the late 1970s and gaining force in the 1980s and 1990s, the morphological diversity of the Middle to Late Pleistocene human fossil record came into focus once more and taxonomic and phylogenetic questions resurfaced. New fossil discoveries added to the record, and improved dating methods re ﬁned its temporal dimension, while the applic"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"issue) and the phylogenetic species concept (PSC; Eldredge and Cracraft, 1980 ; Cracraft, 1983) gained traction (Stringer and Andrews, 1988; Kimbel and Rak, 1993). These perspectives helped clarify part of the Middle to Late Pleistocene human fossil record deven if the validity of applying cladistic methodology at the species level has been questioned (e.g., Szalay, 1993, 2001; White, 2014). The phylogenetic species concept deﬁnes species as the smalle"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"early issues of the Journal of Human Evolution, which marked the departure from previous views of a ‘Neanderthal stage’ in human evolution (see also Hublin, 1978 ). However, deﬁning autapomorphic features for Middle to Late Pleistocene human taxa is not always straightforward, as they often exhibit features with overlapping ranges of morphological variation be- tween groups. Differences in the frequencies of particular character states, or combination"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"als (see also, e.g., Ovchinnikov et al., 2000 ) were also interpreted to support a replacement model for modern human origins, nonetheless cautioning on the need for further sampling across the genomes of more Middle to Late Pleistocene fossils. 3. Where are we now? The early 21st century opened yet another chapter in the study of the Middle to Late Pleistocene human fossil record, marked by the advent of paleogenomics and the Neanderthal genome projec"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"nonetheless cautioning on the need for further sampling across the genomes of more Middle to Late Pleistocene fossils. 3. Where are we now? The early 21st century opened yet another chapter in the study of the Middle to Late Pleistocene human fossil record, marked by the advent of paleogenomics and the Neanderthal genome project, but also by multiple unexpected sensational discoveries from the fossil record. Paleogenetic approaches not only identi ﬁed"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,", Green et al., 2010 ; Fu et al., 2016 ; Villanea and Schraiber, 2019 ; Hajdinjak et al., 2021 ), but also recognized a previously unknown genetic lineage related to Neanderthals, Table 1 Species attributed to Middle to Late Pleistocene Homo.a,b Species Holotype Holotype element(s) Locality Reference Homo altaiensis (genomes of) Denisova 3, 4 (genomes of) phalanx, molar Denisova Cave, Russia Derevianko, 2011 Homo antecessor * ATD6-5 partial right mandi"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,3,"ldwide Linnaeus, 1758 Homo steinheimensis Steinheim partial cranium Steinheim, Germany Berckhemer, 1936 Homo tsaichangensis* Penghu 1 partial mandible Penghu Channel, Taiwan McMenamin, 2015 a This table shows key Middle-Late Pleistocene Homo fossils and species (in alphabetical order) that have been attributed to them, formally or informally. For a compre- hensive list of nomina, see also, e.g., Szalay and Delson (1979) and Reed et al. (2022) . b An as"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,4,"have existed contemporaneously, and perhaps alongside, early members of the H. sapiens lineage. These developments highlight the diversity, co-existence, and likely sympatry of several hominin lineages in the Middle to Late Pleistocene, while at the same time underlining multiple instances of genetic exchange among at least some of them, toppling the assumption that (complete) reproductive isolation is a prerequisite for evolutionary distinctiveness,"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,4,"Foley, 2022 ). Such an understanding of speciation, emphasizing selection in addition to, or instead of, geographic isolation and decoupled from barriers to reproduction, might be the key to disentangling the Middle to Late Pleistocene human fossil record going forward. Given the relatively recent diversi ﬁcation and interfertility of the Middle to Late Pleistocene human lineages, combined with their morphological distinctiveness maintained over time"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,4,"ecoupled from barriers to reproduction, might be the key to disentangling the Middle to Late Pleistocene human fossil record going forward. Given the relatively recent diversi ﬁcation and interfertility of the Middle to Late Pleistocene human lineages, combined with their morphological distinctiveness maintained over time (at least in the case of H. neanderthalensis and H. sapiens ), the concepts of ‘allotaxa’ (morphologically distinct but reproductive"
Late Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,4,"ct evolutionary units main- taining their identity through time despite low levels of intro- gression), rather than the BSC or the PSC, may be the most appropriate concepts to grapple with the diversity of the Middle to Late Pleistocene hominins. The application of these concepts eliminates the con ﬂict between the criteria of interfertility vs. morphological/genetic differences and therefore also the debate, for example, of the species status of Neand"
Pleistocene,geological,,,data/google-drive-pdfs/1-s2.0-S0047248422001397-main.pdf,4,"e.g., the adaptive nature of high-altitude relevant alleles contributed to modern humans by Denisovans; Huerta-S/C19anchez et al., 2014 ). This is especially true considering the role of the highly dynamic and dramatic Pleistocene climatic cycles, which acted as a backdrop to human evolution in this period and have often been viewed as promoting population fragmentation and isolation, and thus lead- ing to differentiation. These cyclical global e"
